text,modality_id,id
фактический,1,1593
развитый,1,1594
вапник,1,1595
понимание,1,1596
дискриминантный,1,1597
гиперплоскость,1,1598
априори,1,1599
наблюдатель,1,1600
направлять,1,1601
положение,1,1602
подлежать,1,1603
правильно,1,1604
гарантировать,1,1605
запас,1,1606
принципиальный,1,1607
характеризовать,1,1608
преимущественный,1,1609
всякий,1,1610
вместе,1,1611
указание,1,1612
предъявить,1,1613
приобретать,1,1614
нумеровать,1,1615
поступление,1,1616
уместно,1,1617
временной,1,1618
характеризоваться,1,1619
объективно,1,1620
двухкомпонентный,1,1621
превращаться,1,1622
специфика,1,1623
различать,1,1624
очередной,1,1625
поступить,1,1626
текущий,1,1627
включительно,1,1628
наблюдение,1,1629
интерполяция,1,1630
медленно,1,1631
препятствовать,1,1632
вырождение,1,1633
некорректный,1,1634
формальный,1,1635
возрастать,1,1636
штрафовать,1,1637
желаемый,1,1638
оценивать,1,1639
мгновенный,1,1640
принятый,1,1641
пропорциональный,1,1642
куб,1,1643
взгляд,1,1644
возрастание,1,1645
обстоятельство,1,1646
переводить,1,1647
двойственный,1,1648
множитель,1,1649
лагранж,1,1650
прислать,1,1651
вытекать,1,1652
случаем,1,1653
бесконечно,1,1654
сила,1,1655
сепарабельность,1,1656
обеспечиваться,1,1657
градиентный,1,1658
скорый,1,1659
спуск,1,1660
суть,1,1661
перевод,1,1662
нужный,1,1663
кодировка,1,1664
отсканировать,1,1665
обрабатываться,1,1666
пользователь,1,1667
реализоваться,1,1668
словарь,1,1669
символ,1,1670
неудачный,1,1671
сканирование,1,1672
передача,1,1673
канал,1,1674
затруднительный,1,1675
появляться,1,1676
обеспечить,1,1677
желательно,1,1678
языковой,1,1679
циркулянт,1,1680
алфавит,1,1681
приводиться,1,1682
уравнение,1,1683
определитель,1,1684
корень,1,1685
искусственный,1,1686
модуль,1,1687
мощность,1,1688
отсортировать,1,1689
невозрастание,1,1690
итог,1,1691
сравнительный,1,1692
характеристический,1,1693
схожий,1,1694
наблюдаться,1,1695
рассуждение,1,1696
колебание,1,1697
окно,1,1698
подтверждение,1,1699
теоретический,1,1700
файл,1,1701
таблица,1,1702
графический,1,1703
интерфейс,1,1704
